,country,name,releaseDate,issue,produce,theaterCount,tickets,ticketChangeRate,amounts,totalTickets,totalAmounts,week,week_amount
1607,韓國,薄荷糖,2021-05-14T00:00:00,香港商甲上娛樂有限公司台灣分公司,"FINECUT CO.,LTD",1,3,2.0,680.0,3432,730967.0,1011-1017,51380617.0
1608,韓國,迴憶,2021-04-29T00:00:00,香港商甲上娛樂有限公司台灣分公司,"FINECUT CO.,LTD.",1,14,-0.65,1260.0,23708,5555285.0,1011-1017,51380617.0
1609,日本,相信黎明的到來,2021-05-14T00:00:00,台灣幸福科學出版有限公司,幸福の科学出版,2,262,0.46368715083798884,57640.0,1451,319611.0,1011-1017,51380617.0
1610,日本,手塚治虫之大都會 問世20年台灣首度大銀幕上映,2021-10-01T00:00:00,水元素文化傳媒有限公司,PARK CIRCUS LIMITED,15,540,-0.44387229660144184,140923.0,2203,570728.0,1011-1017,51380617.0
1611,義大利,惡靈陷阱,2021-09-24T00:00:00,車庫娛樂股份有限公司,TRUE COLOURS GLORIOUS FILMS S.R.L.,1,2,-0.9285714285714286,540.0,451,110649.0,1011-1017,51380617.0
1612,加拿大,大眾情人之死,2021-10-08T00:00:00,天馬行空數位有限公司,CELLULOID DREAMS SARL,8,213,0.2909090909090909,43610.0,378,76742.0,1011-1017,51380617.0
1613,韓國,霹靂油俠,2021-10-01T00:00:00,海樂影業股份有限公司,"FINECUT CO.,LTD.",16,184,-0.6912751677852349,39426.0,1611,370326.0,1011-1017,51380617.0
1614,香港,手捲煙,2021-07-22T00:00:00,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,安樂影片有限公司,1,120,-0.06976744186046512,10400.0,1254,216053.0,1011-1017,51380617.0
1615,日本,回憶三部曲,2021-09-02T00:00:00,光年映畫有限公司,BANDAI NAMCO Arts Inc.,2,112,-0.2911392405063291,27245.0,6929,1658891.0,1011-1017,51380617.0
1616,羅馬尼亞,倒楣性愛和瘋狂A片,2021-10-08T00:00:00,海鵬影業有限公司,ATRIUM PRODUCTIONS KFT,14,849,0.38499184339314846,186699.0,1462,320110.0,1011-1017,51380617.0
1617,日本,BanG Dream! Episode of Roselia Ⅱ  Song I am,2021-08-13T00:00:00,木棉花國際股份有限公司,Bushiroad Inc.,4,26,-0.7111111111111111,5998.0,5667,1405153.0,1011-1017,51380617.0
1618,日本,蠟筆小新：謎案！天下春日部學院的怪奇事件,2021-09-24T00:00:00,木棉花國際股份有限公司,ADK EMOTIOS INC.,57,11790,-0.058231488138030196,2942791.0,63637,15919790.0,1011-1017,51380617.0
1619,韓國,薩滿,2021-08-25T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,15,685,-0.5563471502590673,170207.0,180408,46917068.0,1011-1017,51380617.0
1620,波蘭,當世界不再下雪,2021-09-17T00:00:00,好威映象有限公司,The Match Factory,1,2,-0.7142857142857143,310.0,536,111711.0,1011-1017,51380617.0
1621,英國,鬼把戲,2021-09-24T00:00:00,光年映畫有限公司,"Maljack productions,Inc. an Illinois Corporation,d/b/a MPI Media Group (“MPI”)",2,3,-0.9491525423728814,730.0,1055,256770.0,1011-1017,51380617.0
1622,韓國,天坑,2021-09-02T00:00:00,車庫娛樂股份有限公司,SHOWBOX CORP.,7,216,-0.5714285714285714,54930.0,55293,13639506.0,1011-1017,51380617.0
1623,韓國,逃出摩加迪休,2021-09-24T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,9,277,-0.7435185185185185,67315.0,8487,2058798.0,1011-1017,51380617.0
1624,日本,東京復仇者,2021-09-10T00:00:00,蜜蜂工房創藝有限公司,PONY CANYON INC.,2,66,-0.6451612903225806,17159.0,3793,948959.0,1011-1017,51380617.0
1625,法國,大象與蝴蝶,2021-10-01T00:00:00,輝洪開發股份有限公司,STUDIO BONANZA INC,3,59,-0.4537037037037037,12295.0,329,70330.0,1011-1017,51380617.0
1626,日本,Fate/Grand Order-神聖圓桌領域卡美洛-Paladin; Agateram-,2021-09-24T00:00:00,曼迪傳播有限公司,Aniplex Inc.,13,907,-0.4898762654668167,228164.0,9331,2362828.0,1011-1017,51380617.0
1627,日本,機動戰士鋼彈劇場版,2021-10-01T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,SUNRISE INC.,13,55,-0.8154362416107382,13742.0,826,214829.0,1011-1017,51380617.0
1628,香港,鬼同你住,2021-10-01T00:00:00,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,Triple Capital Holdings Limited,9,30,-0.8993288590604027,7215.0,692,156639.0,1011-1017,51380617.0
1629,斯洛伐克,逃出奧斯威辛,2021-10-01T00:00:00,捷傑有限公司,Beta Cinema GmbH.,14,415,-0.47468354430379744,92465.0,1941,432133.0,1011-1017,51380617.0
1630,香港,金錢帝國：追虎擒龍,2021-09-24T00:00:00,華映娛樂股份有限公司," 耳東影業(北京)有限公司,墨客行(北京)有限公司,天津貓眼微影文化傳媒有限公司,英皇影業有限公司,北京源上文化傳媒有限公司,上海中延文化傳媒有限公司,南京江山策影業有限公司,星王朝有限公司",6,19,-0.9236947791164659,4969.0,3954,921331.0,1011-1017,51380617.0
1631,韓國,奇蹟：給總統的一封信,2021-10-01T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,21,212,-0.7784743991640544,52870.0,2786,674004.0,1011-1017,51380617.0
1632,日本,殺手寓言：殺手不殺人,2021-10-01T00:00:00,采昌國際多媒體股份有限公司,Nippon Television Network Corporation,21,280,-0.7734627831715211,66775.0,2890,681530.0,1011-1017,51380617.0
1633,日本,不容易的爸爸,2021-10-01T00:00:00,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,GAGA Corporation,2,10,-0.803921568627451,2540.0,113,25175.0,1011-1017,51380617.0
1634,日本,麵包超人電影版：軟綿綿與雲之國,2021-10-08T00:00:00,曼迪傳播有限公司,"TMS ENTERTAINMENT CO.,LTD.",15,458,0.16243654822335024,112809.0,852,214401.0,1011-1017,51380617.0
1635,日本,龍與雀斑公主,2021-10-08T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,49,28650,0.1828578506254903,7252974.0,52871,13482147.0,1011-1017,51380617.0
1636,韓國,攔截聲命線,2021-10-08T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,39,2366,-0.2433642468819955,564692.0,5493,1340632.0,1011-1017,51380617.0
1637,日本,狼的孩子雨和雪,2021-10-01T00:00:00,向洋,NIPPON TELEVISION NETWORK CORP.,7,52,-0.7291666666666666,13582.0,596,143247.0,1011-1017,51380617.0
1638,匈牙利,怵目驚魂28天,2020-12-11T00:00:00,本萃電影有限公司,GEM ENTERTAINMENT KFT,1,0,1.0,0.0,1321,306740.0,1018-1024,65848538.0
1639,法國,摯愛之路,2021-08-20T00:00:00,光年映畫有限公司,WILD BUNCH INTERNATIONAL,1,8,-0.7037037037037037,720.0,416,71740.0,1018-1024,65848538.0
1640,德國,我的袋鼠室友,2021-04-23T00:00:00,可樂藝術文創股份有限公司,Beta Cinema GmbH,1,13,0.8571428571428571,2080.0,883,190611.0,1018-1024,65848538.0
1641,法國,野蠻糾碴隊,2021-07-14T00:00:00,天馬行空數位有限公司,INDIE SALES COMPANY,1,11,1.0,1760.0,349,63326.0,1018-1024,65848538.0
1642,日本,間諜之妻,2021-03-12T00:00:00,可樂藝術文創股份有限公司,Nikkatsu Corporation,2,19,1.1111111111111112,3040.0,4185,915347.0,1018-1024,65848538.0
1643,日本,跟著奈良美智去旅行 經典重映,2021-04-16T00:00:00,天馬行空數位有限公司,TOHOKUSHINSHA FILM CORPORATION,1,2,0.0,400.0,1088,234083.0,1018-1024,65848538.0
1644,法國,抓狂演訓班,2021-09-17T00:00:00,東昊影業有限公司,ＭＫ2 Films,1,31,-0.3673469387755102,6060.0,1085,245705.0,1018-1024,65848538.0
1645,日本,手塚治虫之大都會 問世20年台灣首度大銀幕上映,2021-10-01T00:00:00,水元素文化傳媒有限公司,PARK CIRCUS LIMITED,5,136,-0.7481481481481481,38830.0,2339,609558.0,1018-1024,65848538.0
1646,義大利,惡靈陷阱,2021-09-24T00:00:00,車庫娛樂股份有限公司,TRUE COLOURS GLORIOUS FILMS S.R.L.,1,0,-1.0,0.0,451,110649.0,1018-1024,65848538.0
1647,加拿大,大眾情人之死,2021-10-08T00:00:00,天馬行空數位有限公司,CELLULOID DREAMS SARL,4,23,-0.892018779342723,5720.0,401,82462.0,1018-1024,65848538.0
1648,俄羅斯,心悸效應,2021-09-10T00:00:00,可樂藝術文創股份有限公司,MAGIC FAIR LLC.,1,96,1.0,8460.0,444,86362.0,1018-1024,65848538.0
1649,韓國,霹靂油俠,2021-10-01T00:00:00,海樂影業股份有限公司,"FINECUT CO.,LTD.",1,11,-0.9402173913043478,2520.0,1622,372846.0,1018-1024,65848538.0
1650,義大利,為你找個家,2021-09-17T00:00:00,車庫娛樂股份有限公司,BETA CINEMA GMBH,1,90,1.0,18450.0,601,128462.0,1018-1024,65848538.0
1651,香港,手捲煙,2021-07-22T00:00:00,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,安樂影片有限公司,1,130,0.08333333333333333,10620.0,1384,226673.0,1018-1024,65848538.0
1652,日本,回憶三部曲,2021-09-02T00:00:00,光年映畫有限公司,BANDAI NAMCO Arts Inc.,1,45,-0.5982142857142857,10870.0,6974,1669761.0,1018-1024,65848538.0
1653,羅馬尼亞,倒楣性愛和瘋狂A片,2021-10-08T00:00:00,海鵬影業有限公司,ATRIUM PRODUCTIONS KFT,10,374,-0.5594817432273262,83290.0,1836,403400.0,1018-1024,65848538.0
1654,泰國,老闆衝殺小,2021-09-10T00:00:00,威視股份有限公司,M PICTURES COMPANY LIMITED,1,29,1.0,3041.0,2011,468993.0,1018-1024,65848538.0
1655,日本,蠟筆小新：謎案！天下春日部學院的怪奇事件,2021-09-24T00:00:00,木棉花國際股份有限公司,ADK EMOTIOS INC.,52,4964,-0.5789652247667515,1230607.0,68601,17150397.0,1018-1024,65848538.0
1656,韓國,薩滿,2021-08-25T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,7,180,-0.7372262773722628,43490.0,180588,46960558.0,1018-1024,65848538.0
1657,韓國,天坑,2021-09-02T00:00:00,車庫娛樂股份有限公司,SHOWBOX CORP.,4,68,-0.6851851851851852,18254.0,55361,13657760.0,1018-1024,65848538.0
1658,韓國,逃出摩加迪休,2021-09-24T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,3,45,-0.8375451263537906,11030.0,8532,2069828.0,1018-1024,65848538.0
1659,日本,東京復仇者,2021-09-10T00:00:00,蜜蜂工房創藝有限公司,PONY CANYON INC.,2,40,-0.3939393939393939,10285.0,3833,959244.0,1018-1024,65848538.0
1660,法國,311：東京大震盪,2021-10-15T00:00:00,原創娛樂股份有限公司,Le Pacte,11,433,0.12760416666666666,98820.0,802,182251.0,1018-1024,65848538.0
1661,日本,Fate/Grand Order-神聖圓桌領域卡美洛-Paladin; Agateram-,2021-09-24T00:00:00,曼迪傳播有限公司,Aniplex Inc.,9,269,-0.7034178610804851,67160.0,9600,2429988.0,1018-1024,65848538.0
1662,日本,機動戰士鋼彈劇場版,2021-10-01T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,SUNRISE INC.,2,8,-0.8545454545454545,1770.0,834,216599.0,1018-1024,65848538.0
1663,香港,鬼同你住,2021-10-01T00:00:00,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,Triple Capital Holdings Limited,1,13,-0.5666666666666667,2990.0,705,159629.0,1018-1024,65848538.0
1664,斯洛伐克,逃出奧斯威辛,2021-10-01T00:00:00,捷傑有限公司,Beta Cinema GmbH.,8,123,-0.7036144578313253,26345.0,2064,458478.0,1018-1024,65848538.0
1665,韓國,奇蹟：給總統的一封信,2021-10-01T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,3,30,-0.8584905660377359,8165.0,2816,682169.0,1018-1024,65848538.0
1666,日本,殺手寓言：殺手不殺人,2021-10-01T00:00:00,采昌國際多媒體股份有限公司,Nippon Television Network Corporation,6,54,-0.8071428571428572,12745.0,2944,694275.0,1018-1024,65848538.0
1667,日本,麵包超人電影版：軟綿綿與雲之國,2021-10-08T00:00:00,曼迪傳播有限公司,"TMS ENTERTAINMENT CO.,LTD.",11,92,-0.7991266375545851,22050.0,944,236451.0,1018-1024,65848538.0
1668,日本,龍與雀斑公主,2021-10-08T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,49,16126,-0.4371378708551483,4074936.0,68997,17557083.0,1018-1024,65848538.0
1669,韓國,白色情人節：鬼迷宮,2021-10-15T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,38,1327,-0.5052199850857569,323269.0,4009,987213.0,1018-1024,65848538.0
1670,英國,他們／我們 （芭蕾男孩舞團）,2021-10-12T00:00:00,威秀影城股份有限公司,BalletBoyz Ltd.,6,2,-0.5,780.0,6,2700.0,1018-1024,65848538.0
1671,法國,戚風男孩,2021-10-15T00:00:00,好威映象有限公司,Les Films du Losange,8,118,0.02608695652173913,26535.0,233,52020.0,1018-1024,65848538.0
1672,韓國,攔截聲命線,2021-10-08T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,29,389,-0.8355874894336432,93544.0,5882,1434176.0,1018-1024,65848538.0
1673,日本,FINAL FANTASY XIV 光之老爸 劇場版,2021-10-15T00:00:00,天馬行空數位有限公司,GAGA Corporation,12,579,-0.16208393632416787,140021.0,1270,307447.0,1018-1024,65848538.0
1674,法國,女人的一生,2017-08-11T00:00:00,佳映娛樂國際股份有限公司,MK2,1,78,1.0,13360.0,2378,471825.0,1018-1024,65848538.0
1675,法國,斷了氣,2017-10-23T00:00:00,傳影互動股份有限公司,STUDIOCANAL S.A.S.,1,158,1.0,27680.0,363,70240.0,1018-1024,65848538.0
1676,日本,狼的孩子雨和雪,2021-10-01T00:00:00,向洋,NIPPON TELEVISION NETWORK CORP.,1,3,-0.9423076923076923,710.0,599,143957.0,1018-1024,65848538.0
1677,英國,超速性追緝,2021-08-20T00:00:00,香港商甲上娛樂有限公司台灣分公司,HANWAY FILMS LIMITED,1,47,1.0,10185.0,969,201153.0,1025-1031,40911914.0
1678,德國,里斯本的故事 (數位修復版),2020-07-10T00:00:00,香港商甲上娛樂有限公司台灣分公司,HANWAY FILMS LIMITED,1,83,1.0,18255.0,6062,1325233.0,1025-1031,40911914.0
1679,匈牙利,怵目驚魂28天,2020-12-11T00:00:00,本萃電影有限公司,GEM ENTERTAINMENT KFT,1,0,1.0,0.0,1321,306740.0,1025-1031,40911914.0
1680,德國,我的袋鼠室友,2021-04-23T00:00:00,可樂藝術文創股份有限公司,Beta Cinema GmbH,1,5,-0.6153846153846154,800.0,888,191411.0,1025-1031,40911914.0
1681,法國,野蠻糾碴隊,2021-07-14T00:00:00,天馬行空數位有限公司,INDIE SALES COMPANY,2,63,4.7272727272727275,5240.0,412,68566.0,1025-1031,40911914.0
1682,日本,間諜之妻,2021-03-12T00:00:00,可樂藝術文創股份有限公司,Nikkatsu Corporation,1,18,-0.05263157894736842,2660.0,4203,918007.0,1025-1031,40911914.0
1683,丹麥,醉好的時光,2021-03-05T00:00:00,好威映象有限公司,TrustNordisk,1,11,1.0,1760.0,18353,4284368.0,1025-1031,40911914.0
1684,日本,跟著奈良美智去旅行 經典重映,2021-04-16T00:00:00,天馬行空數位有限公司,TOHOKUSHINSHA FILM CORPORATION,1,2,0.0,400.0,1090,234483.0,1025-1031,40911914.0
1685,巴基斯坦,驢子當家(國語版),2021-10-22T00:00:00,車庫娛樂股份有限公司,AUTUMN SUN COMPANY LTD.,23,99,-0.8304794520547946,22015.0,683,164676.0,1025-1031,40911914.0
1686,韓國,薄荷糖,2021-05-14T00:00:00,香港商甲上娛樂有限公司台灣分公司,"FINECUT CO.,LTD",1,5,1.0,1110.0,3437,732077.0,1025-1031,40911914.0
1687,英國,裸體午餐,2021-08-20T00:00:00,香港商甲上娛樂有限公司台灣分公司,Hanway Films Limited,1,46,1.0,10050.0,1388,288950.0,1025-1031,40911914.0
1688,日本,相信黎明的到來,2021-05-14T00:00:00,台灣幸福科學出版有限公司,幸福の科学出版,1,266,1.0,58520.0,1717,378131.0,1025-1031,40911914.0
1689,日本,手塚治虫之大都會 問世20年台灣首度大銀幕上映,2021-10-01T00:00:00,水元素文化傳媒有限公司,PARK CIRCUS LIMITED,2,74,-0.45588235294117646,19960.0,2413,629518.0,1025-1031,40911914.0
1690,俄羅斯,心悸效應,2021-09-10T00:00:00,可樂藝術文創股份有限公司,MAGIC FAIR LLC.,2,163,0.6979166666666666,12880.0,607,99242.0,1025-1031,40911914.0
1691,韓國,霹靂油俠,2021-10-01T00:00:00,海樂影業股份有限公司,"FINECUT CO.,LTD.",1,3,-0.7272727272727273,775.0,1625,373621.0,1025-1031,40911914.0
1692,義大利,為你找個家,2021-09-17T00:00:00,車庫娛樂股份有限公司,BETA CINEMA GMBH,1,191,1.1222222222222222,37245.0,792,165707.0,1025-1031,40911914.0
1693,日本,回憶三部曲,2021-09-02T00:00:00,光年映畫有限公司,BANDAI NAMCO Arts Inc.,1,33,-0.26666666666666666,7325.0,7007,1677086.0,1025-1031,40911914.0
1694,羅馬尼亞,倒楣性愛和瘋狂A片,2021-10-08T00:00:00,海鵬影業有限公司,ATRIUM PRODUCTIONS KFT,8,224,-0.40106951871657753,48900.0,2060,452300.0,1025-1031,40911914.0
1695,泰國,老闆衝殺小,2021-09-10T00:00:00,威視股份有限公司,M PICTURES COMPANY LIMITED,1,61,1.103448275862069,7036.0,2072,476029.0,1025-1031,40911914.0
1696,日本,蠟筆小新：謎案！天下春日部學院的怪奇事件,2021-09-24T00:00:00,木棉花國際股份有限公司,ADK EMOTIOS INC.,46,2860,-0.4238517324738114,712761.0,71461,17863158.0,1025-1031,40911914.0
1697,香港,怒火,2021-10-22T00:00:00,華映娛樂股份有限公司,"英皇影業有限公司,騰訊影業文化傳播有限公司,銀都機構有限公司,香港騰訊影業有限公司,天津貓眼微影文化傳媒有限公司,超級子彈影業有限公司,天下一電影製作有限公司,華文映像(北京)影業有限公司",87,8565,-0.04769846564376251,2007441.0,17559,4128561.0,1025-1031,40911914.0
1698,韓國,薩滿,2021-08-25T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,2,25,-0.8611111111111112,5900.0,180613,46966458.0,1025-1031,40911914.0
1699,韓國,天坑,2021-09-02T00:00:00,車庫娛樂股份有限公司,SHOWBOX CORP.,1,11,-0.8382352941176471,2785.0,55372,13660545.0,1025-1031,40911914.0
1700,冰島,羊懼,2021-10-22T00:00:00,車庫娛樂股份有限公司,NEW EUROPE FILM SALES JAN NASZEWSKI,14,509,-0.21450617283950618,118305.0,1157,274283.0,1025-1031,40911914.0
1701,韓國,逃出摩加迪休,2021-09-24T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,2,10,-0.7777777777777778,2425.0,8542,2072253.0,1025-1031,40911914.0
1702,日本,東京復仇者,2021-09-10T00:00:00,蜜蜂工房創藝有限公司,PONY CANYON INC.,2,6,-0.85,1440.0,3839,960684.0,1025-1031,40911914.0
1703,英國,算牌手,2021-09-17T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,HANWAY FILMS LIMITED,1,56,1.0,4740.0,1741,383710.0,1025-1031,40911914.0
1704,法國,311：東京大震盪,2021-10-15T00:00:00,原創娛樂股份有限公司,Le Pacte,7,118,-0.7274826789838337,13005.0,920,195256.0,1025-1031,40911914.0
1705,日本,Fate/Grand Order-神聖圓桌領域卡美洛-Paladin; Agateram-,2021-09-24T00:00:00,曼迪傳播有限公司,Aniplex Inc.,6,116,-0.5687732342007435,29098.0,9716,2459086.0,1025-1031,40911914.0
1706,賽普勒斯,我的意外男伴,2021-10-22T00:00:00,佳映娛樂國際股份有限公司,m-appeal world sales UG (haftungsbeschr) ​,3,62,0.2916666666666667,13745.0,110,24875.0,1025-1031,40911914.0
1707,芬蘭,藏愛的畫像,2021-10-22T00:00:00,海鵬影業有限公司,Picture Tree International GmbH,11,610,0.21272365805168986,130635.0,1113,234938.0,1025-1031,40911914.0
1708,斯洛伐克,逃出奧斯威辛,2021-10-01T00:00:00,捷傑有限公司,Beta Cinema GmbH.,2,29,-0.7642276422764228,6655.0,2093,465133.0,1025-1031,40911914.0
1709,韓國,奇蹟：給總統的一封信,2021-10-01T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,2,6,-0.8,1620.0,2822,683789.0,1025-1031,40911914.0
1710,日本,殺手寓言：殺手不殺人,2021-10-01T00:00:00,采昌國際多媒體股份有限公司,Nippon Television Network Corporation,1,10,-0.8148148148148148,2405.0,2954,696680.0,1025-1031,40911914.0
1711,以色列,蜜月夜不眠,2021-10-22T00:00:00,中影股份有限公司,WESTEND FILMS LTD,8,300,0.22448979591836735,65365.0,545,117175.0,1025-1031,40911914.0
1712,日本,麵包超人電影版：軟綿綿與雲之國,2021-10-08T00:00:00,曼迪傳播有限公司,"TMS ENTERTAINMENT CO.,LTD.",5,80,-0.13043478260869565,17586.0,1024,254037.0,1025-1031,40911914.0
1713,日本,龍與雀斑公主,2021-10-08T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,48,8027,-0.5022324196949026,2024559.0,77024,19581642.0,1025-1031,40911914.0
1714,韓國,白色情人節：鬼迷宮,2021-10-15T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,24,126,-0.9050489826676714,33085.0,4135,1020298.0,1025-1031,40911914.0
1715,英國,他們／我們 （芭蕾男孩舞團）,2021-10-12T00:00:00,威秀影城股份有限公司,BalletBoyz Ltd.,1,5,1.5,2670.0,11,5370.0,1025-1031,40911914.0
1716,法國,戚風男孩,2021-10-15T00:00:00,好威映象有限公司,Les Films du Losange,3,59,-0.5,13560.0,292,65580.0,1025-1031,40911914.0
1717,英國,14天創作挑戰 （芭蕾男孩舞團）,2021-10-24T00:00:00,威秀影城股份有限公司,BalletBoyz Ltd.,2,9,8.0,450.0,10,960.0,1025-1031,40911914.0
1718,英國,人生（芭蕾男孩舞團）,2021-10-19T00:00:00,威秀影城股份有限公司,BalletBoyz Ltd.,1,2,-0.8,1110.0,12,6090.0,1025-1031,40911914.0
1719,韓國,攔截聲命線,2021-10-08T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,5,27,-0.9305912596401028,6660.0,5909,1440836.0,1025-1031,40911914.0
1720,日本,FINAL FANTASY XIV 光之老爸 劇場版,2021-10-15T00:00:00,天馬行空數位有限公司,GAGA Corporation,10,148,-0.7443868739205527,33708.0,1418,341155.0,1025-1031,40911914.0
1721,泰國,鬼計,2021-10-22T00:00:00,可樂藝術文創股份有限公司,M PICTURES COMPANY LIMITED,26,638,-0.28314606741573034,151194.0,1528,367280.0,1025-1031,40911914.0
1722,法國,花神咖啡館,2012-12-21T00:00:00,聯影企業股份有限公司,FILMS DISTRIBUTION,14,897,1.0,205463.0,897,205463.0,1025-1031,40911914.0
1723,法國,女人的一生,2017-08-11T00:00:00,佳映娛樂國際股份有限公司,MK2,1,61,-0.21794871794871795,12900.0,2439,484725.0,1025-1031,40911914.0
1724,法國,斷了氣,2017-10-23T00:00:00,傳影互動股份有限公司,STUDIOCANAL S.A.S.,1,69,-0.5632911392405063,12340.0,432,82580.0,1025-1031,40911914.0
1725,法國,野蠻糾碴隊,2021-07-14T00:00:00,天馬行空數位有限公司,INDIE SALES COMPANY,3,144,1.2857142857142858,13395.0,556,81961.0,1101-1107,22179637.0
1726,日本,間諜之妻,2021-03-12T00:00:00,可樂藝術文創股份有限公司,Nikkatsu Corporation,1,29,0.6111111111111112,4300.0,4232,922307.0,1101-1107,22179637.0
1727,丹麥,醉好的時光,2021-03-05T00:00:00,好威映象有限公司,TrustNordisk,1,24,1.1818181818181819,3840.0,18377,4288208.0,1101-1107,22179637.0
1728,巴基斯坦,驢子當家(國語版),2021-10-22T00:00:00,車庫娛樂股份有限公司,AUTUMN SUN COMPANY LTD.,6,4,-0.9595959595959596,1010.0,687,165686.0,1101-1107,22179637.0
1729,韓國,薄荷糖,2021-05-14T00:00:00,香港商甲上娛樂有限公司台灣分公司,"FINECUT CO.,LTD",1,1,-0.8,280.0,3438,732357.0,1101-1107,22179637.0
1730,日本,線：愛在相逢時,2021-08-14T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,15,547,1.0,132534.0,637,153634.0,1101-1107,22179637.0
1731,俄羅斯,心悸效應,2021-09-10T00:00:00,可樂藝術文創股份有限公司,MAGIC FAIR LLC.,2,163,0.0,12105.0,770,111347.0,1101-1107,22179637.0
1732,韓國,金派特務,2021-10-29T00:00:00,威視股份有限公司,"KT HITEL CO.,LTD.",43,3919,-0.2832845647403072,915972.0,9387,2223763.0,1101-1107,22179637.0
1733,羅馬尼亞,倒楣性愛和瘋狂A片,2021-10-08T00:00:00,海鵬影業有限公司,ATRIUM PRODUCTIONS KFT,2,9,-0.9598214285714286,2215.0,2069,454515.0,1101-1107,22179637.0
1734,泰國,老闆衝殺小,2021-09-10T00:00:00,威視股份有限公司,M PICTURES COMPANY LIMITED,1,15,-0.7540983606557377,1820.0,2087,477849.0,1101-1107,22179637.0
1735,日本,蠟筆小新：謎案！天下春日部學院的怪奇事件,2021-09-24T00:00:00,木棉花國際股份有限公司,ADK EMOTIOS INC.,35,2020,-0.2937062937062937,490807.0,73481,18353965.0,1101-1107,22179637.0
1736,香港,怒火,2021-10-22T00:00:00,華映娛樂股份有限公司,"英皇影業有限公司,騰訊影業文化傳播有限公司,銀都機構有限公司,香港騰訊影業有限公司,天津貓眼微影文化傳媒有限公司,超級子彈影業有限公司,天下一電影製作有限公司,華文映像(北京)影業有限公司",84,2256,-0.7366024518388792,527726.0,19815,4656287.0,1101-1107,22179637.0
1737,韓國,薩滿,2021-08-25T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,1,-0.96,200.0,180614,46966658.0,1101-1107,22179637.0
1738,冰島,羊懼,2021-10-22T00:00:00,車庫娛樂股份有限公司,NEW EUROPE FILM SALES JAN NASZEWSKI,9,83,-0.8369351669941061,17990.0,1240,292273.0,1101-1107,22179637.0
1739,英國,算牌手,2021-09-17T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,HANWAY FILMS LIMITED,1,76,0.35714285714285715,6640.0,1817,390350.0,1101-1107,22179637.0
1740,日本,Fate/Grand Order-神聖圓桌領域卡美洛-Paladin; Agateram-,2021-09-24T00:00:00,曼迪傳播有限公司,Aniplex Inc.,1,17,-0.853448275862069,4000.0,9733,2463086.0,1101-1107,22179637.0
1741,賽普勒斯,我的意外男伴,2021-10-22T00:00:00,佳映娛樂國際股份有限公司,m-appeal world sales UG (haftungsbeschr) ​,2,3,-0.9516129032258065,600.0,113,25475.0,1101-1107,22179637.0
1742,芬蘭,藏愛的畫像,2021-10-22T00:00:00,海鵬影業有限公司,Picture Tree International GmbH,9,357,-0.41475409836065574,71375.0,1470,306313.0,1101-1107,22179637.0
1743,日本,我的英雄學院劇場版：世界英雄任務,2021-10-29T00:00:00,薩摩亞商羚邦(亞洲)有限公司台灣分公司,"Toho Co.,Ltd.",76,17985,-0.17199944753924773,4360299.0,39706,9719123.0,1101-1107,22179637.0
1744,日本,心靈遊戲,2021-10-28T00:00:00,光年映畫有限公司,"Beyond C. Co.,Ltd.",17,1404,0.23157894736842105,321923.0,2411,559184.0,1101-1107,22179637.0
1745,以色列,蜜月夜不眠,2021-10-22T00:00:00,中影股份有限公司,WESTEND FILMS LTD,4,113,-0.6233333333333333,25935.0,658,143110.0,1101-1107,22179637.0
1746,日本,麵包超人電影版：軟綿綿與雲之國,2021-10-08T00:00:00,曼迪傳播有限公司,"TMS ENTERTAINMENT CO.,LTD.",3,23,-0.7125,5368.0,1047,259405.0,1101-1107,22179637.0
